id,.bss,.comment,.data,.dynamic,.dynstr,.dynsym,.eh_frame,.eh_frame_hdr,.fini,.fini_array,.gnu.hash,.gnu.version,.gnu.version_r,.got,.init,.init_array,.input_size,.interp,.nice_value,.note.ABI-tag,.note.gnu.build-id,.plt,.plt.got,.rela.dyn,.rela.plt,.rodata,.shstrtab,.strtab,.symtab,.text,start_time,end_time,total_time
bub,35824,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4468,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358344193695,1525358344284533,90838
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,1928,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358344299974,1525358344323064,23090
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9528,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358344336639,1525358344780773,444134
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,3485,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358344795482,1525358344857622,62140
bub,14528,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1808,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358344872192,1525358344892550,20358
bub,16320,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2031,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358344905992,1525358344928729,22737
bub,12608,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1568,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358344943200,1525358344957924,14724
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,6469,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358344971192,1525358345174961,203769
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,4703,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525358345190321,1525358345300889,110568
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,2554,28,8,32,36,96,8,192,120,21,254,623,1776,2431,1525358345315892,1525358345351828,35936
bub,35152,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4383,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358345365549,1525358345451421,85872
bub,79568,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9935,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358345463690,1525358345896399,432709
bub,74192,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9265,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358345909574,1525358346287052,377478
bub,71104,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8879,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358346301496,1525358346645982,344486
bub,61952,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7733,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358346661598,1525358346925268,263670
bub,50288,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6277,28,5,32,36,80,8,192,96,21,254,603,1752,2358,1525358346939670,1525358347113052,173382
bub,77424,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9669,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358347128322,1525358347539048,410726
bub,69312,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8654,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358347553630,1525358347880231,326601
bub,67824,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8468,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358347897253,1525358348210166,312913
bub,41216,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5144,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358348224749,1525358348341976,117227
bub,75760,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9459,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358348357737,1525358348750874,393137
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,8854,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525358348766597,1525358349151809,385212
bub,67056,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8371,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358349169672,1525358349474925,305253
bub,77680,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9700,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358349488432,1525358349901994,413562
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7866,28,12,32,36,96,8,192,120,21,254,623,1776,2431,1525358349916608,1525358350220768,304160
bub,76304,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9528,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358350236143,1525358350635275,399132
bub,71664,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8949,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358350651254,1525358351003885,352631
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7069,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358351021382,1525358351264097,242715
bub,54656,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6823,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358351280032,1525358351485187,205155
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,8468,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525358351500819,1525358351856402,355583
bub,15168,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1888,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358351869572,1525358351889722,20150
bub,39888,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4978,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358351904161,1525358352014064,109903
bub,59728,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7455,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358352030115,1525358352274108,243993
bub,12000,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1491,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358352288905,1525358352304030,15125
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,4670,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358352318020,1525358352427271,109251
bub,25408,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3165,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358352441583,1525358352486484,44901
bub,77424,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9669,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358352500372,1525358352911994,411622
bub,22688,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2828,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358352927518,1525358352967991,40473
bub,44432,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5543,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358352980686,1525358353114433,133747
bub,60976,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7612,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358353129471,1525358353384752,255281
bub,77664,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9700,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358353398982,1525358353811635,412653
bub,40592,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5063,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358353827393,1525358353941520,114127
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5281,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358353955139,1525358354094686,139547
bub,59984,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7488,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358354107927,1525358354358048,250121
bub,37696,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4703,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358354374286,1525358354473435,99149
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,2217,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358354488422,1525358354515649,27227
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9130,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358354529475,1525358354938817,409342
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,8100,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525358354952638,1525358355278728,326090
bub,77360,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9659,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358355289408,1525358355707492,418084
bub,26464,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3299,28,14,32,36,80,8,192,96,21,254,603,1752,2358,1525358355718199,1525358355766457,48258
bub,12048,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1497,28,15,32,36,80,8,192,96,21,254,603,1752,2358,1525358355776826,1525358355786770,9944
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,6469,28,5,32,36,96,8,192,120,21,254,623,1776,2431,1525358355798711,1525358356007842,209131
bub,25408,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3165,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358356018109,1525358356062115,44006
bub,15168,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1888,28,12,32,36,80,8,192,96,21,254,603,1752,2358,1525358356073790,1525358356089072,15282
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9807,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525358356099798,1525358356576558,476760
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9279,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358356587248,1525358357013069,425821
bub,55248,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6896,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358357028761,1525358357239843,211082
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9969,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525358357254158,1525358357810018,555860
bub,17136,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2133,28,11,32,36,80,8,192,96,21,254,603,1752,2358,1525358357824302,1525358357847309,23007
bub,34800,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4341,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358357863108,1525358357947452,84344
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7488,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525358357960623,1525358358237044,276421
bub,36480,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4552,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358358250600,1525358358344153,93553
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5274,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358358359240,1525358358496735,137495
bub,66448,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8295,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358358512237,1525358358814383,302146
bub,77344,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9659,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358358829787,1525358359238840,409053
bub,20544,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2559,28,8,32,36,80,8,192,96,21,254,603,1752,2358,1525358359252920,1525358359284198,31278
bub,31440,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3922,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358359297521,1525358359367012,69491
bub,75744,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9459,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358359382301,1525358359772731,390430
bub,42272,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5274,28,9,32,36,80,8,192,96,21,254,603,1752,2358,1525358359787598,1525358359909804,122206
bub,50560,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6311,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358359923410,1525358360099445,176035
bub,20512,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2554,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358360113870,1525358360147063,33193
bub,54448,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6798,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358360160829,1525358360364420,203591
bub,47312,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5906,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358360378517,1525358360532602,154085
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5498,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358360546674,1525358360695147,148473
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,6411,28,5,32,36,96,8,192,120,21,254,623,1776,2431,1525358360710716,1525358360910555,199839
bub,70816,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8841,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358360925439,1525358361268180,342741
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7002,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525358361283247,1525358361525303,242056
bub,35808,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4468,28,15,32,36,80,8,192,96,21,254,603,1752,2358,1525358361540326,1525358361628110,87784
bub,63104,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7877,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358361642322,1525358361918518,276196
bub,37776,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4713,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358361933127,1525358362031883,98756
bub,70816,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8841,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358362046403,1525358362389219,342816
bub,74208,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9265,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358362405375,1525358362782407,377032
bub,42320,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5281,28,9,32,36,80,8,192,96,21,254,603,1752,2358,1525358362797849,1525358362922397,124548
bub,67232,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8395,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358362937289,1525358363245667,308378
bub,45312,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5656,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358363260429,1525358363401876,141447
bub,26256,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3271,28,14,32,36,80,8,192,96,21,254,603,1752,2358,1525358363416319,1525358363465048,48729
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7519,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358363481953,1525358363759754,277801
bub,35152,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4383,28,7,32,36,80,8,192,96,21,254,603,1752,2358,1525358363773317,1525358363858881,85564
bub,10304,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1277,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358363874443,1525358363885086,10643
bub,47536,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5933,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358363899783,1525358364055184,155401
bub,46432,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5793,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358364069388,1525358364217815,148427
bub,23264,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2898,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358364232629,1525358364273423,40794
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,6011,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525358364288384,1525358364465805,177421
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9324,28,13,32,36,96,8,192,120,21,254,623,1776,2431,1525358364480818,1525358364906924,426106
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7866,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358364921406,1525358365225658,304252
bub,17824,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2217,28,8,32,36,80,8,192,96,21,254,603,1752,2358,1525358365240112,1525358365265968,25856
bub,12608,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1568,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358365280233,1525358365295869,15636
bub,14064,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1749,28,12,32,36,80,8,192,96,21,254,603,1752,2358,1525358365308721,1525358365327298,18577
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,3535,28,10,32,36,96,8,192,120,21,254,623,1776,2431,1525358365341513,1525358365406172,64659
bub,22208,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2767,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358365420409,1525358365458990,38581
bub,54448,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6798,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358365473371,1525358365675779,202408
bub,37440,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4670,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358365689236,1525358365786568,97332
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,3922,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525358365801310,1525358365878675,77365
bub,34320,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4280,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358365891949,1525358365973902,81953
bub,66448,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8295,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358365988699,1525358366291035,302336
bub,22704,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2828,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358366303872,1525358366342386,38514
bub,16048,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1996,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358366357455,1525358366381385,23930
bub,28352,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3535,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358366395731,1525358366453215,57484
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5498,28,11,32,36,96,8,192,120,21,254,623,1776,2431,1525358366467876,1525358366616787,148911
bub,79568,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9935,28,12,32,36,80,8,192,96,21,254,603,1752,2358,1525358366632680,1525358367065478,432798
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,1645,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358367080369,1525358367097585,17216
bub,26256,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3271,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358367110734,1525358367161583,50849
bub,74656,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9324,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358367176158,1525358367554812,378654
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,1996,28,11,32,36,96,8,192,120,21,254,623,1776,2431,1525358367570876,1525358367594333,23457
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7733,28,10,32,36,96,8,192,120,21,254,623,1776,2431,1525358367608781,1525358367902477,293696
bub,51376,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6411,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525358367916899,1525358368097385,180486
bub,22208,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2767,28,14,32,36,80,8,192,96,21,254,603,1752,2358,1525358368111950,1525358368149897,37947
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9933,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525358368164582,1525358368650084,485502
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7069,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525358368664615,1525358368909149,244534
bub,67536,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8431,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525358368925035,1525358369237009,311974
bub,9168,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1137,28,11,32,36,80,8,192,96,21,254,603,1752,2358,1525358369251771,1525358369261787,10016
bub,72960,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9110,28,13,32,36,80,8,192,96,21,254,603,1752,2358,1525358369276089,1525358369640357,364268
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,6311,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525358369655484,1525358369850954,195470
